bookID,isbn,title,authors,categories,published_year,average_rating,num_pages,ratings_count
2290,385339658,The King of Torts,John Grisham,Fiction,2005,3.67,276,65756
2291,385339666,The Chamber,John Grisham,Fiction,2005,3.78,632,109897
2292,385339674,The Brethren,John Grisham,Fiction,2005,3.73,384,73858
2293,385339690,The Runaway Jury,John Grisham,Fiction,2006,3.97,358,239779
2294,385339704,The Pelican Brief,John Grisham,Fiction,2006,3.98,400,323142
2295,385340397,A Breath of Snow and Ashes,Diana Gabaldon,Fiction,2006,4.44,980,100326
2296,385415605,The Golden Tulip,Rosalind Laker,Fiction,1991,3.92,585,26
2297,385418132,The Art of Alfred Hitchcock,"Donald Spoto;Donald Spoto, M.A., Ph.D.",Performing Arts,1992,4.08,496,456
2299,385418868,The Power of Myth,Joseph Campbell,Philosophy,1991,4.3,320,36772
2300,385423390,The Art of the Personal Essay,Phillip Lopate,Literary Collections,1995,4.19,777,2096
2301,385423756,On the Origins of War and the Preservation of Peace,Donald Kagan,History,1996,4.01,573,494
2302,385424701,Texas! Trilogy,Sandra Brown,Fiction,1992,4.28,600,928
2303,385468431,History of Philosophy,Frederick Charles Copleston,Philosophy,1993,4.08,521,1386
2304,385468865,Obasan,Joy Kogawa,Fiction,1994,3.63,320,5137
2305,385470452,A history of philosophy,Frederick Charles Copleston,Philosophy,1965,4.17,592,173
2307,385474016,Like Water for Chocolate,Laura Esquivel,Fiction,1994,3.94,242,1418
2308,385481969,Youth in Revolt,C. D. Payne,Fiction,1996,4.02,512,8158
2309,385489498,Marie Antoinette,Antonia Fraser,Biography & Autobiography,2001,3.92,512,1053
2310,385489510,Sister of My Heart,Chitra Banerjee Divakaruni,Fiction,2000,3.98,322,15648
2311,385490623,What are the 7 Wonders of the World?,Peter D'Epiro;Mary Desmond Pinkowish,Reference,1998,3.76,560,216
2312,385490810,The Handmaid's Tale,Margaret Atwood,Fiction,1998,4.09,344,932832
2313,385491034,The Robber Bride,Margaret Atwood,Fiction,1998,3.83,528,33398
2314,385491050,Surfacing,Margaret Atwood,Fiction,1998,3.46,244,17504
2315,385491085,Lady Oracle,Margaret Atwood,Fiction,1998,3.68,346,9250
2316,385492162,The Girl in the Flammable Skirt,Aimee Bender,Fiction,1999,3.88,192,6441
2317,385492243,An Invisible Sign of My Own,Aimee Bender,Fiction,2001,3.68,256,3624
2318,385493622,Fermat's Enigma,Simon Singh,Mathematics,1997,4.24,315,18495
2319,385494785,Into Thin Air,Jon Krakauer,Biography & Autobiography,1999,4.15,368,327791
2320,385495170,The Mating Mind,Geoffrey Miller,Psychology,2000,4.09,528,2057
2321,385495226,The Hot Zone,Richard Preston,Health & Fitness,1994,4.11,352,80870
2322,385495323,The Code Book,Simon Singh,History,2000,4.31,412,15078
2323,385495544,Sailing the Wine-Dark Sea,Thomas Cahill,History,2004,3.77,352,2380
2324,385496095,Traveling Mercies,Anne Lamott,Biography & Autobiography,2000,4.16,275,38829
2325,385497091,Thumbsucker,Walter Kirn,Fiction,1999,3.43,300,1187
2326,385497148,Waterfront,Phillip Lopate,Literary Collections,2005,3.74,450,242
2327,385497393,D. B.,Elwood Reid,Fiction,2005,3.26,356,52
2328,385503849,Moral Disorder,Margaret Atwood,Fiction,2006,3.63,255,7927
2330,385504217,The Da Vinci Code,Dan Brown,Fiction,2003,3.82,522,2775
2331,385508476,The Diary of Anne Frank,Anne Frank,History,2003,4.13,851,363
2332,385603100,House of Leaves,Mark Z. Danielewski,Experimental fiction,2000,4.12,705,90180
2333,385604831,Walk about,Bill Bryson,Travel,2002,4.04,543,2236
2334,385607016,The French Kitchen,Joanne Harris;Fran Warde,"Cooking, French",2003,4.09,256,35
2335,385609370,Where's My Cow?,Terry Pratchett,Children's stories,2005,4.11,32,8871
2336,385720106,A Map of the World,Jane Hamilton,Fiction,1995,3.8,400,67012
2337,385720971,Willful Creatures,Aimee Bender,Fiction,2006,3.99,208,4119
2338,385721005,The Complete Fiction of Nella Larsen,Nella Larsen,Fiction,2001,4.12,278,774
2339,385721056,Good Faith,Jane Smiley,Fiction,2004,3.25,432,1807
2340,385721676,Oryx and Crake,Margaret Atwood,Fiction,2004,4.01,389,176663
2342,385721870,The Age of Grief,Jane Smiley,Fiction,2002,3.82,224,1341
2343,385721919,Man Walks Into a Room,Nicole Krauss,Fiction,2003,3.33,248,5322
2344,385722168,In the Beginning,Alister E. McGrath,Religion,2002,3.96,354,491
2345,385722435,Ella Minnow Pea,Mark Dunn,Fiction,2001,3.85,208,22865
2346,385729367,Forever in Blue,Ann Brashares,Juvenile Fiction,2007,3.81,384,60767
2347,385731051,The Second Summer of the Sisterhood,Ann Brashares,Juvenile Fiction,2004,3.79,373,72687
2348,385731825,Frogs and French Kisses,Sarah Mlynowski,Juvenile Fiction,2006,3.97,288,4827
2349,385731841,Bras & Broomsticks,Sarah Mlynowski,Juvenile Fiction,2005,3.72,310,8615
2350,385732333,Cuba 15,Nancy Osa,Juvenile Fiction,2005,3.45,304,1028
2351,385732538,Messenger,Lois Lowry,Juvenile Fiction,2004,3.91,169,89571
2352,385732554,The Giver,Lois Lowry,Juvenile Fiction,2006,4.12,208,1464909
2353,385732562,Gathering Blue,Lois Lowry,Juvenile Fiction,2006,3.81,240,127855
2354,385732597,Code Orange,Caroline B. Cooney,Juvenile Fiction,2005,3.64,200,5732
2355,385732910,King Dork,Frank Portman,Juvenile Fiction,2006,3.56,344,6312
2356,385733208,Anatomy of a Boyfriend,Daria Snadowsky,Juvenile Fiction,2007,3.41,259,4457
2357,385733879,Spells and Sleeping Bags,Sarah Mlynowski,Juvenile Fiction,2007,4.05,324,4329
2358,385734077,BFF,Judy Blume,Juvenile Fiction,2007,4.25,512,467
2359,387987207,Leaps of Faith,Nicholas Humphrey,Medical,1999,3.76,244,20
2360,393002039,Three Greek Plays,,Drama,1958,4.05,240,76
2361,393002314,The Echo of Greece,Edith Hamilton,History,1957,4.1,224,28
2362,393011836,What Einstein Told His Cook,Robert L. Wolke;Marlene Parrish,Cooking,2002,3.85,320,3058
2363,393020398,The Annotated Huckleberry Finn,Mark Twain,Fiction,2001,3.81,656,181
2364,393040585,The Confident Child,T. E. Apter,Family & Relationships,1997,3.62,270,13
2365,393048853,The Complete Plays,Anton Pavlovich Chekhov,Drama,2006,4.49,1060,215
2366,393050572,Will in the World,Stephen Greenblatt;Stephen Jay Greenblatt,Biography & Autobiography,2004,3.94,430,410
2367,393051587,The Annotated Christmas Carol,Charles Dickens,Fiction,2004,4.04,266,251
2368,393057240,Trainspotting,Irvine Welsh,Fiction,2002,4.09,340,518
2369,393057798,Redemption,Steven G. Kellman,Biography & Autobiography,2005,4.22,384,9
2370,393058000,The Novels,"Arthur Conan Doyle (Schriftsteller, Grossbritannien)","Detective and mystery stories, English",2005,4.54,907,2189
2371,393058263,"Power, Faith, and Fantasy",Michael B. Oren,History,2007,3.98,832,1464
2372,393058476,Six Frigates,Ian W. Toll,History,2006,4.32,560,3781
2373,393058638,In Search of Memory,Eric R. Kandel,Science,2006,4.09,430,3654
2374,393059162,The New Annotated Sherlock Holmes,Arthur Conan Doyle,"Detective and mystery stories, English",2005,4.63,1878,1396
2375,393059464,The Annotated Uncle Tom's Cabin,Harriet Beecher Stowe;Professor Harriet Beecher Stowe,Fiction,2007,3.86,528,160
2376,393059952,Civilization and Its Discontents,Sigmund Freud,History,2005,3.77,192,211
2377,393060411,The 9/11 Commission Report,National Commission on Terrorist Attacks upon the United States,History,2004,3.58,624,145
2378,393060918,Coach,Michael M. Lewis,Biography & Autobiography,2005,3.82,96,1367
2379,393061060,Will Eisner's New York,Will Eisner,Comics & Graphic Novels,2006,4.36,421,1242
2380,393061434,IWoz,Steve Wozniak;Gina Smith,Biography & Autobiography,2006,3.86,313,3523
2381,393061639,The Making of the Fittest,Sean B. Carroll,Science,2006,4.07,304,2532
2382,393064980,The Richness of Life,Stephen Jay Gould,Science,2007,4.25,672,350
2383,393090027,Anton Chekhov's Short Stories,Anton Pavlovich Chekhov;Ralph E. Matlaw,Fiction,1979,4.35,384,2633
2384,393092100,Middlemarch,George Eliot,,1966,3.95,578,44
2385,393093123,"Three Plays of Euripides: Alcestis, Medea, The Bacchae",Euripides,Drama,1974,3.95,144,235
2386,393098214,Red and Black,Henri Beyle;Stendhal;Robert Merrihew Adams,Fiction,1969,3.87,572,51
2387,393307000,Wonderful Life: The Burgess Shale and the Nature of History,Stephen Jay Gould,Fiction,1990,4.12,352,8049
2388,393308197,The Panda's Thumb,Stephen Jay Gould,Science,1992,4.11,352,5642
2389,393308553,The Book of Embraces,Eduardo Galeano;Cedric Belfrage,Fiction,1992,4.29,288,2103
2390,393310329,Maurice,Edward Morgan Forster,Fiction,1993,4.01,256,20440
2391,393311031,Hen's Teeth and Horse's Toes,Stephen Jay Gould,Nature,1994,4.1,416,1680
2392,393311392,Eight Little Piggies,Stephen Jay Gould,Nature,1994,4.09,480,699
2393,393312763,Black Holes and Time Warps,Kip Thorne;Kip S. Thorne;Stephen Hawking,Science,1994,4.18,624,9734
2394,393313964,Girl with Curious Hair,David Foster Wallace,Fiction,1989,3.88,373,5471
2395,393315088,The Wanting Seed,Anthony Burgess,Fiction,1963,3.78,288,4701
2396,393315118,Uncommon Ground: Rethinking the Human Place in Nature,William Cronon,Law,1996,4.16,560,649
2397,393315630,Marabou Stork Nightmares,Irvine Welsh,Fiction,1997,3.86,288,8369
2398,393316025,The Doctor Is Sick,Anthony Burgess,Fiction,1997,3.63,260,932
2400,393318281,Reinventing the Enemy's Language,Joy Harjo;Gloria Bird,Fiction,1998,4.39,576,269
2401,393318354,The Hemingway Women,Bernice Kert,Biography & Autobiography,1999,4.17,556,268
2402,393318680,Filth,Irvine Welsh,Fiction,1998,3.74,393,19875
2404,393320030,On Becoming a Novelist,John Gardner,Language Arts & Disciplines,1999,4.11,150,2241
2405,393320928,"""What Do You Care what Other People Think?""",Richard Phillips Feynman;Ralph Leighton,BIOGRAPHY & AUTOBIOGRAPHY,2001,4.27,256,15646
2406,393321070,Blue at the Mizzen (Vol. Book 20) (Aubrey/Maturin Novels),Patrick O'Brian,Fiction,2000,4.38,262,2191
2407,393321630,Police Brutality,Jill Nelson,Social Science,2001,3.79,320,44
2408,393321800,Proust's Way: A Field Guide to In Search of Lost Time,Roger Shattuck,Literary Criticism,2001,3.92,320,233
2409,393321983,Strangers on a Train,Patricia Highsmith,Fiction,2001,3.78,256,12153
2410,393322106,When Broken Glass Floats: Growing Up Under the Khmer Rouge,Chanrithy Him,Biography & Autobiography,2001,4.13,336,3365
2411,393322572,The Feminine Mystique,Betty Friedan,Social Science,2001,3.87,592,10035
2412,393322963,The Bush Dyslexicon,Mark Crispin Miller,Biography & Autobiography,2002,3.56,370,208
2413,393323528,Next: The Future Just Happened,Michael Lewis,Business & Economics,2002,3.67,240,1271
2414,393324141,The Sisters: The Saga of the Mitford Family,Mary S. Lovell,Biography & Autobiography,2003,3.97,611,7875
2415,393324354,Fanny,Erica Jong,Fiction,2003,3.79,512,943
2416,393324460,The Future of Spacetime,Stephen W. Hawking;Kip S. Thorne;Igor D. Novikov;Timothy Ferris;Alan Lightman,Science,2003,3.93,224,241
2417,393324818,Moneyball: The Art of Winning an Unfair Game,Michael Lewis,Business & Economics,2003,4.26,317,78308
2418,393324869,Naked Economics: Undressing the Dismal Science,Charles Wheelan,Business & Economics,2003,4.03,288,5703
2419,393325830,The Bacchae of Euripides,Wole Soyinka,Drama,1974,3.85,128,108
2420,393326713,The 9/11 Commission Report: Final Report of the National Commission on Terrorist Attacks Upon the United States (Authorized Edition),National Commission on Terrorist Attacks;National Commission on Terrorist Attacks upon the United States;United States. National Commission on Terrorist Attacks upon the United States;Govt. Commission Usa;Stany Zjednoczone. National Commission on Terrorist Attacks upon the United States;NORTON & CO.;Stati Uniti d' America. National commission on terrorist attacks upon the United States;USA National Commission on Terrorist Attacks Upon the United States,History,2004,3.59,592,3196
2421,393327027,Korea's Place in the Sun: A Modern History (Updated),Bruce Cumings,History,2005,3.76,544,621
2422,393327060,Country of Origin: A Novel,Don Lee,Fiction,2005,3.45,320,312
2423,393327345,Fight Club: A Novel,Chuck Palahniuk,Fiction,2005,4.2,218,384407
2424,393327655,"The End of Faith: Religion, Terror, and the Future of Reason",Sam Harris,Philosophy,2005,3.94,348,28188
2425,393328627,The History of Love: A Novel,Nicole Krauss,Fiction,2006,3.92,255,107024
2426,393329127,Spook: Science Tackles the Afterlife,Mary Roach,Language Arts & Disciplines,2006,3.58,311,29027
2427,393329291,Identity and Violence: The Illusion of Destiny (Issues of Our Time),Amartya Sen,Philosophy,2007,3.85,240,1157
2428,393329402,Another Bullshit Night in Suck City: A Memoir,Nick Flynn,Biography & Autobiography,2005,3.78,347,9053
2429,393703274,The Body Remembers: The Psychophysiology of Trauma and Trauma Treatment,Babette Rothschild,Health & Fitness,2000,4.27,208,1420
2430,393703355,Living on the Razor's Edge,Matthew D. Selekman,Psychology,2002,4,223,4
2431,393924289,Paradise Lost,John Milton,Literary Criticism,2005,3.81,590,1882
2432,393924653,Anton Chekhov's Selected Plays,Anton Pavlovich Chekhov,Drama,2005,4.01,674,95
2433,393924912,Keats's Poetry and Prose,John Keats,Poetry,2009,4.31,673,266
2434,393924955,A History of Modern Europe,John M. Merriman,History,2004,3.98,1040,62
2435,393925722,The Norton Anthology of Western Literature: Beginnings through the Renaissance,Sarah N. Lawall,Literary Criticism,2005,3.95,2704,180
2436,393926117,The Norton Anthology of Short Fiction,Ronald Verlin Cassill;Richard Bausch,Fiction,2006,4.17,1776,645
2437,393927202,The Norton Anthology of English Literature,Stephen Greenblatt,Literary Collections,2006,4.09,1104,483
2438,393927695,Born in Blood and Fire,John Charles Chasteen,History,2006,3.89,372,1089
2439,393930130,The Norton Anthology of Literature by Women,Sandra M. Gilbert;Susan Gubar,Literary Criticism,2007,4.12,1470,84
2440,393956539,The Scarlet Letter,Nathaniel Hawthorne;Seymour Lee Gross,Adultery,1988,3.39,443,232
2441,393959040,The Turn of the Screw,Henry James;Deborah Esch;Jonathan Warren,Fiction,1999,3.44,271,746
2442,393959058,"Walden ; And, Resistance to Civil Government",Henry David Thoreau,Literary Collections,1992,3.95,482,232
2445,393963047,"The Foundations of Early Modern Europe, 1460-1559",Eugene F. Rice;Anthony Grafton,History,1994,3.67,218,169
2447,393964582,Frankenstein,Mary Wollstonecraft Shelley;J. Paul Hunter,Fiction,1996,3.78,336,2146
2449,393974294,The Norton Anthology of Theory and Criticism,Vincent B. Leitch,Literary Criticism,2001,4.13,2662,1438
2450,393977510,Sense and Sensibility,Jane Austen,Fiction,2002,4.07,269,740
2451,393977536,George Bernard Shaw's Plays,Bernard Shaw,Drama,2002,3.94,551,120
2452,393977617,Death and the King's Horseman,Wole Soyinka;Simon Gikandi,Drama,2003,3.76,254,249
2453,393978192,The Tempest,William Shakespeare;Peter Hulme;William Howard Sherman,Drama,2004,3.81,355,567
2455,393979164,Passing,Nella Larsen;Carla Kaplan,Fiction,2007,3.83,546,323
2456,393979318,1 Henry IV,William Shakespeare,Drama,2003,3.82,432,89
2457,393979539,The Scarlet Letter And Other Writings,Nathaniel Hawthorne,Fiction,2005,3.63,768,2446
2458,394448049,A Tear and a Smile,Kahlil Gibran,Philosophy,1950,4.03,228,2035
2459,394536495,The Castle in the Forest,Norman Mailer,Fiction,2007,3.13,477,2258
2460,394541553,Maus,Art Spiegelman,Children of Holocaust survivors,1991,4.34,159,202242
2461,394571070,Race of Scorpions,Dorothy Dunnett,Fiction,1990,4.42,534,21
2462,394584040,Essentials of Classic Italian Cooking,Marcella Hazan,Cooking,1992,4.17,704,14222
2463,394604806,"Bernard Shaw's Saint Joan, Major Barbara, Androcles and the Lion",Bernard Shaw,Drama,1979,3.55,479,10
2465,394700155,Hawthorne's Short Stories,Nathaniel Hawthorne,Fiction,1946,4.06,384,1139
2466,394701496,"Three Famous Short Novels: short novels, Spotted Horses, Old Man, The Bear",William Faulkner,American fiction,1963,3.86,320,1433
2467,394704371,The Will to Power,Friedrich Wilhelm Nietzsche;Walter Arnold Kaufmann;R. J. Hollingdale,Philosophy,1968,4.05,575,7692
2468,394718135,The Occult,Colin Wilson,"Body, Mind & Spirit",1973,3.92,606,34
2469,394733525,The Dot and the Line,Norton Juster,Humor,1991,4.33,62,55
2471,394743040,The Ravishing of Lol Stein,Marguerite Duras,Fiction,1986,3.67,181,1939
2472,394746163,Common Ground,J. Anthony Lukas,Education,1986,4.27,688,1998
2473,394746236,"The Civil War, a Narrative: Fort Sumter to Perryville",Shelby Foote,History,1986,4.42,856,9457
2474,394749138,"The Civil War, a Narrative",Shelby Foote,United States,1986,4.53,2965,213
2475,394751221,The history of sexuality,Michel Foucault,Philosophy,1988,4.07,304,2827
2476,394756967,The Wall,John Hersey,Fiction,1988,4.28,640,1784
2477,394757653,The Simple Art of Murder,Raymond Chandler,Fiction,1950,4.16,384,4794
2478,394757688,The Long Goodbye,Raymond Chandler,Fiction,1992,4.22,379,25244
2479,394758269,The High Window,Raymond Chandler,Fiction,1988,4.08,265,12648
2480,394758277,"Farewell, My Lovely",Raymond Chandler,Fiction,1992,4.15,292,24015
2481,394758285,The Big Sleep,Raymond Chandler,Fiction,1992,4.01,231,97885
2482,394759842,Oscar Wilde,Richard Ellmann,Biography & Autobiography,1988,4.24,736,2616
2483,394800168,Green Eggs and Ham,Theodor Seuss Geisel;Dr. Seuss,Juvenile Fiction,1960,4.3,62,539202
2484,394800273,Snow,Roy McKié;Philip D. Eastman,Juvenile Nonfiction,1962,4.15,72,4264
2485,394800761,Happy Birthday to You!,Dr. Seuss,Juvenile Fiction,1959,4.12,64,4130
2486,394800834,McElligot's Pool,,Juvenile Fiction,1974,4.07,64,4403
2487,394800915,Dr. Seuss's Sleep Book,,Juvenile Fiction,1962,4.17,58,8683
2489,394832205,Juniper,Monica Furlong,Occult fiction,1991,4.16,198,111
2490,394844840,The 500 Hats of Bartholomew Cubbins,Dr. Seuss,Juvenile Fiction,1938,4.04,56,12794
2491,394895835,Baby's Animal Friends,Phoebe Dunn,Juvenile Fiction,1988,3.4,28,15
2492,395131537,Winston S. Churchill,Randolph Spencer Churchill;Martin Gilbert,Biography & Autobiography,1966,,,
2493,395291305,The Languages of Tolkien's Middle-earth,Ruth S. Noel,Fiction,1980,3.97,207,4635
2495,395500761,"Richard Brautigan's Trout Fishing in America ; The Pill Versus the Springhill Mine Disaster ; And, In Watermelon Sugar",Richard Brautigan,Fiction,1989,4.15,400,8532
2496,395530075,The Natural Way to Draw,Kimon Nicolaïdes,Art,1941,3.88,240,36530
2497,395544254,The Turtle and the Monkey,Paul Galdone,Juvenile Fiction,1990,3.76,32,49
2498,395547032,"Richard Brautigan's A Confederate General from Big Sur, Dreaming of Babylon, and The Hawkline Monster",Richard Brautigan,Fiction,1991,4.25,608,1691
2499,395599687,Memoirs of the Second World War,Winston Churchill,Biography & Autobiography,1991,4.4,1088,420
2500,395606497,Sauron Defeated,John Ronald Reuel Tolkien,Fiction,1992,4,496,2508
2502,395657830,In Search of Dracula,Raymond T. McNally;Radu Florescu,Biography & Autobiography,1994,3.86,320,1230
2503,395680921,Morgoth's Ring: The legends of Aman,John Ronald Reuel Tolkien,Fiction,1993,4.12,478,1573
2504,395706742,Revenge of the Lawn,Richard Brautigan,Fiction,1995,4.29,544,2026
2505,395710413,The War of the Jewels,John Ronald Reuel Tolkien,Fiction,1994,3.92,470,3300
2506,395740100,The Old Way of Seeing,Jonathan Hale,Architecture,1995,3.89,256,76
2507,395746566,Sector 7,David Wiesner,Juvenile Fiction,1999,4.21,48,4962
2508,395754909,The Riverside Shakespeare,William Shakespeare;Gwynne Blakemore Evans;Irving Babbitt Professor of Comparative Literature Harry Levin;Herschel Baker;J. J. M. Tobin;Anne Barton;Heather Dubrow;William T. Liston;Frank Kermode;Harry Levin;Marie Edel;Hallet Smith;Charles H. Shattuck,Drama,1996,4.55,2057,3702
2509,395776082,An American Plague,Jim Murphy,Juvenile Nonfiction,2003,3.8,165,3338
2510,395809991,The Riverside Milton,John Milton,Literary Collections,1998,4.26,1248,740
2511,395877431,Demonic Males,Richard W. Wrangham;Dale Peterson,Nature,1996,4.02,368,662
2512,395883970,The Gettysburg Address,Abraham Lincoln,Juvenile Nonfiction,1997,4.53,32,4967
